id,ApplicationDate,DecisionDate,Appealed,Status
7482,03/15/2006,09/11/2006,N,Permit Closed
7483,03/15/2006,,N,CANCELLED
7484,03/15/2006,06/08/2006,N,Permit Issued
7485,03/15/2006,09/20/2007,N,Permit Closed
7486,03/15/2006,10/12/2006,N,Permit Finaled
7487,03/15/2006,09/14/2006,N,Permit Closed
7488,03/15/2006,10/19/2006,N,Permit Finaled
7489,03/15/2006,07/14/2006,N,Permit Finaled
7490,03/15/2006,12/04/2006,N,Permit Finaled
7491,03/15/2006,05/22/2006,N,Permit Finaled
7492,03/15/2006,01/08/2007,N,Permit Closed
7493,03/14/2006,,N,CANCELLED
7494,03/14/2006,08/31/2006,N,Permit Finaled
7495,03/13/2006,06/02/2006,Y,Permit Finaled
7496,03/13/2006,09/18/2006,N,Permit Closed
7497,03/10/2006,06/26/2006,N,Permit Finaled
7498,03/10/2006,05/11/2006,N,Permit Finaled
7499,03/10/2006,07/25/2006,N,Permit Finaled
7500,03/09/2006,06/16/2006,N,Permit Finaled
7501,03/09/2006,05/11/2006,N,Permit Finaled
7502,03/09/2006,05/30/2006,N,Permit Finaled
7503,03/08/2006,,N,CANCELLED
7504,03/08/2006,,N,CANCELLED
7505,03/08/2006,08/31/2006,N,Permit Finaled
7506,03/08/2006,06/16/2006,N,Permit Closed
7507,,,N,CANCELLED
7508,03/06/2006,,N,CANCELLED
7509,03/06/2006,03/08/2007,N,Permit Finaled
7510,03/06/2006,06/02/2006,N,Permit Finaled
7511,03/06/2006,10/22/2009,N,Permit Issued
7512,03/06/2006,06/02/2006,N,Permit Finaled
7513,03/06/2006,04/10/2006,N,Permit Finaled
7514,03/06/2006,,N,CANCELLED
7515,03/06/2006,08/14/2006,Y,Permit Finaled
7516,03/06/2006,11/06/2006,N,Permit Issued
7517,03/06/2006,05/08/2006,N,Permit Finaled
7518,03/06/2006,03/12/2007,N,Permit Closed
7519,03/06/2006,08/10/2009,Y,Permit Issued
7520,03/03/2006,06/16/2006,N,Permit Finaled
7521,03/03/2006,05/04/2006,N,Permit Finaled
7522,03/02/2006,12/07/2006,N,Permit Finaled
7523,03/02/2006,11/30/2006,N,Permit Finaled
7524,03/02/2006,12/04/2006,N,CANCELLED
7525,03/02/2006,04/27/2006,N,Permit Finaled
7526,03/02/2006,10/16/2006,N,Permit Finaled
7527,03/02/2006,06/08/2006,N,Permit Finaled
7528,03/02/2006,10/26/2006,N,Permit Finaled
7529,03/01/2006,05/11/2006,N,Permit Finaled
7530,03/01/2006,05/11/2006,N,Permit Finaled
7531,02/22/2006,06/02/2006,N,Permit Finaled
7532,02/28/2006,04/21/2006,N,Permit Finaled
7533,02/28/2006,04/27/2006,N,Permit Finaled
7534,02/28/2006,07/03/2006,N,Permit Finaled
7535,02/27/2006,07/13/2006,N,Permit Finaled
7536,02/27/2006,12/21/2006,N,Permit Issued
7537,02/27/2006,08/02/2007,N,Permit Issued
7538,02/27/2006,05/30/2006,N,Permit Finaled
7539,02/26/2006,05/21/2006,N,Permit Finaled
7540,02/26/2006,06/08/2006,N,Permit Finaled
7541,02/26/2006,06/02/2006,N,Permit Finaled
7542,02/26/2006,05/15/2006,N,Permit Finaled
7543,02/25/2006,05/18/2006,N,Permit Finaled
7544,02/25/2006,10/02/2006,N,Permit Finaled
7545,02/25/2006,10/11/2006,N,Permit Finaled
7546,02/25/2006,09/08/2006,N,Permit Finaled
7547,02/24/2006,05/08/2006,N,Permit Finaled
7548,02/24/2006,06/12/2006,N,Permit Finaled
7549,02/24/2006,09/21/2006,N,Permit Finaled
7550,02/24/2006,08/17/2006,N,Permit Finaled
7551,02/24/2006,06/16/2006,N,Permit Finaled
7552,02/23/2006,05/01/2006,N,Permit Finaled
7553,02/23/2006,05/15/2006,N,Permit Finaled
7554,02/23/2006,07/11/2006,N,Permit Closed
7555,02/22/2006,07/11/2006,N,Permit Issued
7556,02/22/2006,07/11/2006,N,Permit Finaled
7557,02/21/2006,05/31/2006,N,Permit Finaled
7558,02/21/2006,09/28/2006,N,Permit Finaled
7559,02/21/2006,05/22/2006,N,Permit Finaled
7560,02/21/2006,09/28/2006,N,Permit Finaled
7561,02/17/2006,04/04/2006,N,Permit Finaled
7562,02/17/2006,,N,CANCELLED
7563,02/17/2006,04/19/2007,N,Permit Finaled
7564,02/17/2006,11/27/2006,N,Permit Issued
7565,02/16/2006,06/16/2006,N,Permit Finaled
7566,12/03/2005,,N,CANCELLED
7567,02/16/2006,06/12/2006,N,Permit Issued
7568,02/16/2006,06/07/2006,N,Permit Finaled
7569,02/16/2006,07/29/2006,N,Permit Finaled
7570,02/16/2006,08/21/2006,N,Permit Finaled
7571,02/16/2006,06/29/2006,N,Permit Issued
7572,02/16/2006,08/18/2006,N,Permit Closed
7573,02/16/2006,06/08/2006,N,Permit Closed
7574,02/15/2006,05/11/2006,N,Permit Finaled
7575,02/15/2006,03/12/2007,N,Permit Closed
7576,02/15/2006,11/14/2006,N,Permit Closed
7577,02/15/2006,06/29/2006,N,Permit Finaled
7578,02/15/2006,07/05/2006,N,Permit Finaled
7579,02/15/2006,04/19/2007,N,Permit Issued
7580,02/14/2006,04/04/2006,N,Permit Finaled
7581,02/14/2006,,N,CANCELLED
7582,02/14/2006,05/11/2006,N,Permit Finaled
7583,02/14/2006,05/11/2006,N,Permit Finaled
7584,02/14/2006,05/11/2006,N,Permit Finaled
7585,02/14/2006,06/14/2006,N,Permit Finaled
7586,02/14/2006,10/02/2006,N,Permit Finaled
7587,02/14/2006,05/30/2006,N,Permit Finaled
7588,02/14/2006,05/30/2006,N,Permit Finaled
7589,02/14/2006,12/07/2006,N,Permit Closed
7590,02/14/2006,04/24/2006,N,Permit Finaled
7591,02/13/2006,04/13/2006,N,Permit Finaled
7592,02/13/2006,10/02/2006,N,Permit Finaled
7593,02/12/2006,05/04/2006,N,Permit Finaled
7594,02/12/2006,05/08/2006,N,Permit Finaled
7595,02/12/2006,12/04/2006,N,Permit Finaled
7596,02/12/2006,05/08/2006,N,Permit Finaled
7597,02/12/2006,07/27/2006,N,Permit Finaled
7598,02/12/2006,06/05/2006,N,Permit Finaled
7599,02/11/2006,04/21/2006,N,Permit Finaled
7600,02/11/2006,05/11/2006,N,Permit Finaled
7601,02/11/2006,04/21/2006,N,Permit Finaled
7602,02/06/2006,04/10/2006,N,Permit Finaled
7603,02/10/2006,07/27/2006,N,Permit Closed
7604,02/10/2006,03/31/2006,N,Permit Issued
7605,02/10/2006,01/15/2007,N,Permit Closed
7606,02/10/2006,05/06/2010,N,Permit Closed
7607,02/10/2006,04/23/2007,N,Permit Closed
7608,02/10/2006,05/24/2007,N,Permit Closed
7609,02/09/2006,05/08/2006,N,Permit Finaled
7610,02/08/2006,04/10/2006,N,Permit Closed
7611,02/08/2006,,N,CANCELLED
7612,02/08/2006,10/02/2006,N,Permit Closed
7613,02/07/2006,06/02/2006,N,Permit Finaled
7614,02/07/2006,03/31/2006,N,Permit Finaled
7615,02/07/2006,10/16/2006,N,Permit Finaled
7616,02/06/2006,04/27/2006,N,Permit Finaled
7617,02/06/2006,04/27/2006,N,Permit Finaled
7618,02/05/2006,04/10/2006,N,Permit Finaled
7619,02/05/2006,04/13/2006,N,Permit Finaled
7620,02/05/2006,03/29/2007,N,Permit Finaled
7621,02/03/2006,05/08/2006,N,Permit Finaled
7622,02/03/2006,04/27/2006,N,Permit Finaled
7623,02/03/2006,06/27/2006,N,Permit Finaled
7624,02/02/2006,03/31/2006,N,Permit Finaled
7625,02/02/2006,05/30/2006,N,Permit Issued
7626,02/01/2006,05/25/2006,N,Permit Finaled
7627,02/01/2006,05/08/2006,N,Permit Finaled
7628,01/31/2006,10/16/2006,N,Permit Closed
7629,01/31/2006,11/09/2006,N,Permit Finaled
7630,01/31/2006,07/11/2006,N,Permit Finaled
7631,01/31/2006,09/21/2006,N,Permit Closed
7632,01/30/2006,04/27/2006,N,Permit Finaled
7633,01/29/2006,04/21/2006,N,Permit Finaled
7634,01/29/2006,06/27/2006,Y,Permit Finaled
7635,01/28/2006,02/05/2007,N,Permit Finaled
7636,01/28/2006,07/13/2006,N,Permit Finaled
7637,01/28/2006,02/08/2007,N,Permit Finaled
7638,01/27/2006,03/29/2006,N,Permit Finaled
7639,01/27/2006,03/16/2006,N,Permit Finaled
7640,12/14/2005,12/18/2006,N,Permit Finaled
7641,01/27/2006,08/11/2006,N,Permit Finaled
7642,01/27/2006,02/08/2007,N,Permit Issued
7643,01/27/2006,06/19/2006,N,Permit Closed
7644,01/27/2006,06/12/2006,N,Permit Finaled
7645,01/27/2006,10/09/2006,N,Permit Finaled
7646,01/27/2006,07/20/2006,N,Permit Finaled
7647,01/27/2006,07/17/2006,Y,Permit Finaled
7648,01/27/2006,05/25/2006,N,Permit Closed
7649,01/27/2006,05/08/2006,N,Permit Finaled
7650,01/27/2006,08/03/2006,N,Permit Issued
7651,01/26/2006,05/18/2006,N,Permit Issued
7652,01/26/2006,,N,CANCELLED
7653,01/26/2006,08/28/2006,N,Permit Finaled
7654,01/26/2006,06/12/2006,N,Permit Finaled
7655,01/26/2006,05/22/2006,N,Permit Closed
7656,01/26/2006,06/08/2006,N,Permit Finaled
7657,01/26/2006,04/27/2006,N,Permit Finaled
7658,01/26/2006,08/03/2006,N,Permit Closed
7659,01/25/2006,03/31/2006,N,Permit Finaled
7660,01/25/2006,05/08/2006,N,Permit Closed
7661,01/25/2006,05/11/2006,N,Permit Finaled
7662,01/25/2006,07/17/2006,N,Permit Finaled
7663,01/25/2006,05/08/2006,N,Permit Finaled
7664,01/24/2006,02/08/2007,N,Permit Finaled
7665,01/24/2006,11/16/2006,N,Permit Closed
7666,01/24/2006,10/19/2006,N,Permit Finaled
7667,01/24/2006,12/14/2006,N,CANCELLED
7668,01/24/2006,06/08/2006,N,Permit Finaled
7669,01/23/2006,,N,CANCELLED
7670,01/23/2006,04/24/2006,N,Permit Finaled
7671,01/20/2006,03/21/2006,N,Permit Finaled
7672,01/20/2006,03/29/2006,N,Permit Finaled
7673,01/20/2006,09/12/2006,N,Permit Finaled
7674,01/20/2006,04/17/2006,N,Permit Finaled
7675,01/20/2006,03/23/2006,N,Permit Finaled
7676,01/20/2006,04/10/2006,N,Permit Finaled
7677,01/19/2006,03/31/2006,N,Permit Finaled
7678,12/14/2005,05/01/2006,N,Permit Closed
7679,01/19/2006,04/21/2006,N,Permit Finaled
7680,01/18/2006,03/09/2006,N,Permit Finaled
7681,01/18/2006,05/25/2006,N,Permit Finaled
7682,01/18/2006,04/24/2006,N,Permit Finaled
7683,01/17/2006,04/04/2006,N,Permit Finaled
7684,01/17/2006,11/01/2007,N,CANCELLED
7685,01/17/2006,06/27/2006,N,Permit Issued
7686,01/17/2006,04/21/2006,N,Permit Finaled
7687,01/17/2006,06/21/2006,N,Permit Issued
7688,01/16/2006,09/06/2006,N,Permit Finaled
7689,01/16/2006,04/21/2006,N,Permit Issued
7690,01/16/2006,,N,CANCELLED
7691,,,N,
7692,01/13/2006,04/04/2006,N,Permit Finaled
7693,01/13/2006,04/10/2006,N,Permit Finaled
7694,01/13/2006,05/08/2006,N,Permit Finaled
7695,01/13/2006,04/17/2006,N,Permit Finaled
7696,01/13/2006,07/25/2006,N,Permit Closed
7697,01/13/2006,04/19/2007,N,Permit Closed
7698,01/13/2006,04/27/2006,N,Permit Finaled
7699,01/13/2006,09/06/2006,N,Permit Finaled
7700,01/13/2006,05/08/2006,N,Permit Finaled
7701,01/13/2006,05/30/2006,N,Permit Finaled
7702,01/13/2006,04/10/2008,Y,CANCELLED
7703,01/12/2006,03/29/2006,N,Permit Finaled
7704,01/12/2006,11/06/2006,N,Permit Issued
7705,01/11/2006,03/21/2006,N,Permit Finaled
7706,01/11/2006,03/31/2006,N,Permit Finaled
7707,01/11/2006,09/29/2011,Y,Permit Issued
7708,01/11/2006,04/21/2006,N,Permit Finaled
7709,01/10/2006,03/16/2006,N,Permit Finaled
7710,01/10/2006,11/02/2006,N,Permit Finaled
7711,01/10/2006,03/29/2006,N,Permit Finaled
7712,01/10/2006,04/27/2006,N,Permit Finaled
7713,01/10/2006,03/29/2006,N,Permit Finaled
7714,01/10/2006,09/06/2006,N,Permit Finaled
7715,12/03/2005,02/16/2006,N,Permit Finaled
7716,01/09/2006,03/29/2006,N,Permit Finaled
7717,01/09/2006,10/18/2006,N,Permit Finaled
7718,01/09/2006,06/05/2006,N,Permit Finaled
7719,01/09/2006,02/16/2006,N,Permit Issued
7720,01/09/2006,03/06/2006,N,Permit Finaled
7721,01/09/2006,05/30/2006,N,CANCELLED
7722,01/09/2006,04/10/2006,N,Permit Finaled
7723,01/09/2006,06/08/2006,N,Permit Issued
7724,01/09/2006,05/22/2006,N,Permit Finaled
7725,01/07/2006,04/17/2006,N,Permit Finaled
7726,01/07/2006,02/16/2006,N,Permit Finaled
7727,01/07/2006,04/10/2006,N,Permit Finaled
7728,01/06/2006,03/09/2006,N,Permit Finaled
7729,01/06/2006,08/03/2006,N,Permit Finaled
7730,01/06/2006,10/02/2006,N,Permit Finaled
7731,01/05/2006,05/08/2006,N,Permit Finaled
7732,01/04/2006,03/31/2006,N,Permit Finaled
7733,01/04/2006,04/10/2006,N,Permit Finaled
7734,01/03/2006,03/31/2006,N,Permit Finaled
7735,12/31/2005,03/09/2006,N,Permit Finaled
7736,12/31/2005,02/15/2006,N,Permit Finaled
7737,12/30/2005,04/19/2006,N,Permit Finaled
7738,12/30/2005,03/31/2006,N,Permit Finaled
7739,12/30/2005,05/11/2006,N,Permit Finaled
7740,12/30/2005,07/17/2006,N,Permit Finaled
7741,12/29/2005,03/31/2006,N,Permit Finaled
7742,12/29/2005,03/31/2006,N,Permit Finaled
7743,12/29/2005,05/22/2006,N,Permit Finaled
7744,12/29/2005,06/02/2006,N,Permit Issued
7745,12/29/2005,11/10/2006,N,Permit Finaled
7746,12/29/2005,05/08/2006,N,Permit Finaled
7747,12/29/2005,10/19/2006,N,Permit Closed
7748,12/29/2005,10/19/2006,N,Permit Closed
7749,12/28/2005,04/24/2006,N,Permit Finaled
7750,12/27/2005,03/09/2006,N,Permit Finaled
7751,12/27/2005,03/16/2006,N,Permit Finaled
7752,12/27/2005,08/11/2006,N,Permit Finaled
7753,12/22/2005,03/16/2006,N,Permit Finaled
7754,12/22/2005,10/02/2006,N,Permit Finaled
7755,12/22/2005,03/27/2006,N,Permit Finaled
7756,12/22/2005,02/11/2010,N,Permit Issued
7757,12/21/2005,11/09/2006,Y,Permit Finaled
7758,12/21/2005,06/27/2006,Y,Permit Closed
7759,12/21/2005,07/05/2006,N,Permit Closed
7760,12/21/2005,07/05/2006,N,Permit Issued
7761,12/21/2005,03/16/2006,N,Permit Issued
7762,12/19/2005,02/10/2006,N,Permit Finaled
7763,12/19/2005,06/13/2006,N,Permit Finaled
7764,12/19/2005,05/08/2006,N,Permit Finaled
7765,12/16/2005,03/09/2006,N,Permit Finaled
7766,12/16/2005,03/09/2006,N,Permit Finaled
7767,12/16/2005,03/09/2006,N,Permit Finaled
7768,12/16/2005,08/11/2006,N,Permit Finaled
7769,12/16/2005,05/10/2006,N,Permit Finaled
7770,12/16/2005,07/25/2006,N,Permit Finaled
7771,12/16/2005,09/11/2006,N,Permit Issued
7772,12/15/2005,04/06/2006,N,Permit Finaled
7773,12/15/2005,09/21/2006,N,Permit Finaled
7774,12/14/2005,03/16/2006,N,Permit Finaled
7775,12/14/2005,04/10/2006,N,Permit Finaled
7776,12/14/2005,09/01/2006,N,Permit Finaled
7777,12/14/2005,02/15/2012,N,Permit Closed
7778,12/13/2005,,N,CANCELLED
7779,12/13/2005,06/12/2006,N,Permit Finaled
7780,12/12/2005,05/11/2006,N,Permit Finaled
7781,12/12/2005,08/11/2006,N,Permit Closed
7782,12/12/2005,06/19/2006,N,Permit Finaled
7783,12/08/2005,03/23/2006,N,Permit Finaled
7784,12/08/2005,04/21/2006,N,Permit Finaled
7785,12/08/2005,05/22/2006,N,Permit Finaled
7786,12/07/2005,02/03/2006,N,Permit Finaled
7787,12/07/2005,,N,CANCELLED
7788,12/07/2005,03/16/2006,N,Permit Closed
7789,,,N,
7790,12/07/2005,02/16/2006,N,Permit Finaled
7791,12/07/2005,06/02/2006,N,Permit Finaled
7792,12/07/2005,08/11/2006,N,Permit Finaled
7793,12/06/2005,02/16/2006,N,Permit Finaled
7794,12/06/2005,05/22/2006,N,Permit Finaled
7795,12/06/2005,03/31/2006,N,Permit Finaled
7796,12/05/2005,03/09/2006,N,Permit Finaled
7797,12/05/2005,03/09/2006,N,Permit Finaled
7798,12/05/2005,05/08/2006,N,Permit Finaled
7799,12/05/2005,07/25/2006,Y,Permit Finaled
7800,12/03/2005,03/16/2006,N,Permit Finaled
7801,,,N,
7802,12/03/2005,06/16/2006,N,Permit Finaled
7803,12/02/2005,02/20/2006,N,Permit Finaled
7804,12/02/2005,04/04/2006,N,Permit Finaled
7805,12/02/2005,08/09/2006,N,Permit Closed
7806,12/02/2005,09/11/2006,N,Permit Finaled
7807,12/02/2005,03/13/2006,N,Permit Finaled
7808,12/02/2005,05/22/2006,N,Permit Issued
7809,12/02/2005,04/10/2006,N,Permit Finaled
7810,12/02/2005,05/01/2006,N,Permit Finaled
7811,12/02/2005,05/15/2006,N,Permit Closed
7812,12/02/2005,05/18/2006,N,Permit Finaled
7813,12/02/2005,02/20/2006,N,Permit Issued
7814,,,N,
7815,12/02/2005,02/21/2006,N,Permit Closed
7816,12/02/2005,09/25/2006,N,Permit Closed
7817,12/02/2005,09/25/2006,Y,Permit Issued
7818,12/02/2005,03/31/2006,N,Permit Closed
7819,12/02/2005,09/28/2006,N,Permit Closed
7820,12/01/2005,01/23/2006,N,Permit Finaled
7821,12/01/2005,02/09/2006,N,Permit Finaled
7822,12/01/2005,,N,CANCELLED
7823,12/01/2005,02/16/2006,N,Permit Finaled
7824,12/01/2005,07/27/2006,N,Permit Issued
7825,11/30/2005,02/03/2006,N,Permit Finaled
7826,11/30/2005,03/21/2006,N,Permit Finaled
7827,11/30/2005,02/21/2006,N,Permit Finaled
7828,11/29/2005,02/21/2006,N,Permit Finaled
7829,11/29/2005,02/16/2006,N,Permit Finaled
7830,11/29/2005,03/31/2006,N,Permit Finaled
7831,11/29/2005,06/08/2006,N,Permit Closed
7832,11/23/2005,02/10/2006,N,Permit Finaled
7833,11/23/2005,02/16/2006,N,Permit Finaled
7834,11/22/2005,05/03/2006,N,Permit Finaled
7835,11/22/2005,03/13/2006,N,Permit Finaled
7836,11/22/2005,03/13/2006,N,Permit Finaled
7837,11/22/2005,06/22/2006,Y,Permit Finaled
7838,11/21/2005,03/16/2006,N,Permit Finaled
7839,11/21/2005,03/01/2006,N,Permit Finaled
7840,11/21/2005,08/14/2008,N,Permit Finaled
7841,11/20/2005,03/13/2006,N,Permit Finaled
7842,11/20/2005,01/03/2006,N,Permit Finaled
7843,11/20/2005,07/14/2008,N,Permit Finaled
7844,11/20/2005,04/27/2006,N,Permit Finaled
7845,11/19/2005,03/13/2006,N,Permit Finaled
7846,11/19/2005,01/18/2006,N,Permit Finaled
7847,11/19/2005,07/20/2006,N,Permit Finaled
7848,11/19/2005,07/20/2006,N,Permit Finaled
7849,11/18/2005,02/16/2006,N,Permit Finaled
7850,11/18/2005,07/14/2006,N,Permit Finaled
7851,11/18/2005,05/22/2006,N,Permit Finaled
7852,11/18/2005,06/16/2006,N,Permit Finaled
7853,11/17/2005,04/13/2006,N,Permit Finaled
7854,11/17/2005,02/01/2006,N,Permit Finaled
7855,11/17/2005,04/12/2006,N,Permit Finaled
7856,11/17/2005,03/13/2006,N,Permit Finaled
7857,11/17/2005,07/26/2006,N,Permit Finaled
7858,11/16/2005,04/17/2006,N,Permit Finaled
7859,11/16/2005,03/09/2006,N,Permit Finaled
7860,11/16/2005,02/16/2006,N,Permit Finaled
7861,11/16/2005,09/21/2006,N,Permit Finaled
7862,11/16/2005,01/30/2006,N,Permit Finaled
7863,11/16/2005,12/29/2005,N,Permit Finaled
7864,11/14/2005,12/29/2005,N,Permit Finaled
7865,11/14/2005,05/08/2006,N,Permit Finaled
7866,11/09/2005,07/11/2006,N,Permit Finaled
7867,11/09/2005,04/21/2006,N,Permit Finaled
7868,11/08/2005,09/13/2006,N,Permit Closed
7869,11/08/2005,04/12/2007,N,Permit Closed
7870,11/08/2005,06/07/2007,N,Permit Issued
7871,11/08/2005,06/07/2007,N,Permit Issued
7872,11/08/2005,03/29/2006,N,Permit Finaled
7873,11/08/2005,03/16/2006,N,CANCELLED
7874,11/07/2005,04/03/2006,N,Permit Finaled
7875,11/07/2005,05/22/2006,N,Permit Issued
7876,11/04/2005,02/27/2006,N,Permit Finaled
7877,11/03/2005,02/24/2006,N,Permit Finaled
7878,11/03/2005,12/21/2006,N,Permit Closed
7879,11/03/2005,04/21/2006,N,Permit Finaled
7880,11/02/2005,02/03/2006,N,Permit Finaled
7881,11/02/2005,03/13/2006,N,Permit Finaled
7882,11/01/2005,02/01/2006,N,Permit Finaled
7883,11/01/2005,,N,CANCELLED
7884,11/01/2005,11/01/2005,N,Permit Finaled
7885,11/01/2005,03/08/2006,N,Permit Finaled
7886,11/01/2005,10/06/2005,N,Permit Finaled
7887,11/01/2005,02/08/2006,N,Permit Finaled
7888,11/01/2005,06/08/2006,N,Permit Finaled
7889,,,N,
7890,10/31/2005,03/16/2006,N,Permit Finaled
7891,10/31/2005,01/30/2006,N,Permit Finaled
7892,10/31/2005,01/22/2007,N,Permit Finaled
7893,10/31/2005,05/25/2006,N,Permit Finaled
7894,10/31/2005,11/27/2006,N,Permit Finaled
7895,10/28/2005,12/29/2005,N,Permit Finaled
7896,10/28/2005,03/16/2006,N,Permit Finaled
7897,10/28/2005,02/06/2006,N,Permit Finaled
7898,10/27/2005,03/09/2006,N,Permit Finaled
7899,10/27/2005,06/26/2008,N,Permit Finaled
7900,10/26/2005,,N,CANCELLED
7901,10/26/2005,04/04/2006,N,Permit Finaled
7902,10/26/2005,04/27/2006,N,Permit Finaled
7903,10/25/2005,03/31/2006,N,Permit Finaled
7904,10/25/2005,03/21/2006,N,Permit Finaled
7905,10/25/2005,04/10/2006,N,Permit Finaled
7906,10/25/2005,03/21/2006,N,Permit Closed
7907,10/25/2005,03/16/2006,N,Permit Closed
7908,10/24/2005,03/16/2006,N,Permit Finaled
7909,10/24/2005,03/16/2006,N,Permit Finaled
7910,10/24/2005,06/22/2006,N,Permit Closed
7911,10/24/2005,03/16/2006,N,Permit Finaled
7912,10/24/2005,06/22/2006,N,Permit Finaled
7913,10/23/2005,03/16/2006,N,Permit Finaled
7914,10/21/2005,02/14/2006,N,Permit Finaled
7915,10/20/2005,02/10/2006,N,Permit Finaled
7916,10/19/2005,01/03/2006,Y,Permit Finaled
7917,10/18/2005,,N,CANCELLED
7918,10/18/2005,03/09/2006,N,Permit Finaled
7919,10/18/2005,03/09/2006,N,Permit Finaled
7920,10/17/2005,02/10/2006,N,Permit Finaled
7921,10/17/2005,02/03/2006,N,Permit Finaled
7922,10/16/2005,03/13/2006,N,Permit Finaled
7923,10/16/2005,03/16/2006,N,Permit Finaled
7924,10/16/2005,10/30/2006,N,Permit Finaled
7925,10/14/2005,03/31/2006,N,Permit Finaled
7926,10/14/2005,02/27/2006,N,Permit Finaled
7927,10/14/2005,02/23/2006,N,Permit Finaled
7928,10/14/2005,04/21/2006,N,Permit Finaled
7929,10/13/2005,02/21/2006,N,Permit Finaled
7930,10/13/2005,01/30/2006,N,Permit Finaled
7931,10/13/2005,02/10/2006,N,Permit Finaled
7932,10/13/2005,12/19/2005,N,Permit Finaled
7933,10/13/2005,04/23/2007,N,Permit Finaled
7934,10/13/2005,04/06/2006,N,Permit Finaled
7935,10/13/2005,10/23/2006,N,Permit Finaled
7936,10/13/2005,10/23/2006,N,Permit Finaled
7937,10/13/2005,01/30/2006,N,CANCELLED
7938,10/13/2005,01/09/2006,N,Permit Issued
7939,10/13/2005,03/29/2006,N,Permit Finaled
7940,09/14/2005,02/23/2006,N,Permit Finaled
7941,10/12/2005,03/31/2006,N,Permit Finaled
7942,10/12/2005,12/01/2005,N,Permit Finaled
7943,10/12/2005,04/17/2006,N,Permit Finaled
7944,10/12/2005,09/14/2006,N,Permit Finaled
7945,10/11/2005,06/27/2006,N,Permit Finaled
7946,10/10/2005,04/20/2006,N,Permit Finaled
7947,10/10/2005,02/21/2006,N,Permit Finaled
7948,10/10/2005,03/01/2007,Y,CANCELLED
7949,10/10/2005,04/27/2006,N,Permit Closed
7950,10/10/2005,12/09/2005,N,Permit Finaled
7951,10/10/2005,02/13/2006,Y,Permit Finaled
7952,10/10/2005,02/21/2006,N,Permit Finaled
7953,,,N,
7954,10/10/2005,10/18/2006,N,Permit Finaled
7955,10/07/2005,02/13/2006,N,Permit Finaled
7956,10/07/2005,01/23/2006,N,Permit Finaled
7957,10/06/2005,04/10/2006,N,Permit Finaled
7958,10/06/2005,12/14/2006,N,Permit Finaled
7959,10/06/2005,08/24/2005,N,Permit Finaled
7960,10/05/2005,04/25/2006,N,Permit Finaled
7961,10/04/2005,01/03/2006,N,Permit Finaled
7962,10/04/2005,11/17/2005,N,Permit Finaled
7963,10/03/2005,12/12/2005,N,Permit Finaled
7964,10/02/2005,01/03/2006,N,Permit Finaled
7965,10/02/2005,01/23/2006,N,Permit Finaled
7966,08/05/2005,06/18/2007,N,Permit Finaled
7967,10/02/2005,12/12/2005,N,Permit Finaled
7968,10/02/2005,12/29/2005,N,Permit Finaled
7969,10/01/2005,12/29/2005,N,Permit Finaled
7970,10/01/2005,12/22/2005,N,Permit Finaled
7971,10/01/2005,02/02/2006,N,Permit Finaled
7972,09/30/2005,12/09/2005,N,Permit Finaled
7973,09/30/2005,12/20/2005,N,Permit Finaled
7974,09/30/2005,12/20/2005,N,Permit Finaled
7975,09/30/2005,12/20/2005,N,Permit Finaled
7976,09/30/2005,12/20/2005,N,Permit Finaled
7977,09/29/2005,12/16/2005,N,Permit Finaled
7978,09/29/2005,06/08/2006,N,Permit Closed
7979,09/27/2005,07/25/2006,N,Permit Closed
7980,09/26/2005,03/16/2006,N,Permit Finaled
7981,09/26/2005,11/22/2005,N,Permit Finaled
7982,09/26/2005,03/02/2007,N,Permit Finaled
7983,09/23/2005,02/23/2006,N,Permit Finaled
7984,09/19/2005,05/24/2006,N,CANCELLED
7985,09/19/2005,03/13/2006,N,Permit Finaled
7986,09/19/2005,04/30/2007,N,CANCELLED
7987,09/16/2005,02/16/2006,N,Permit Finaled
7988,09/15/2005,03/13/2006,N,Permit Finaled
7989,09/15/2005,04/04/2006,N,Permit Finaled
7990,09/15/2005,03/13/2006,N,Permit Finaled
7991,09/15/2005,12/29/2005,N,Permit Finaled
7992,09/15/2005,11/22/2006,N,Permit Finaled
7993,09/14/2005,12/22/2005,N,Permit Finaled
7994,09/14/2005,03/09/2006,N,Permit Finaled
7995,09/14/2005,02/23/2006,N,Permit Finaled
7996,09/14/2005,07/06/2006,N,Permit Closed
7997,09/14/2005,07/06/2006,N,Permit Finaled
7998,09/14/2005,07/06/2006,N,Permit Issued
7999,09/14/2005,07/06/2006,N,Permit Finaled
8000,09/13/2005,11/24/2005,N,Permit Finaled
8001,09/13/2005,09/14/2006,N,Permit Closed
8002,09/13/2005,11/10/2005,N,Permit Finaled
8003,09/12/2005,03/21/2006,N,Permit Finaled
8004,09/12/2005,07/17/2006,N,Permit Finaled
8005,09/12/2005,03/21/2006,N,Permit Finaled
8006,09/12/2005,03/17/2006,N,Permit Finaled
8007,09/09/2005,,N,CANCELLED
8008,09/09/2005,01/03/2006,N,Permit Finaled
8009,09/09/2005,01/19/2006,N,Permit Finaled
8010,09/08/2005,03/31/2006,N,Permit Closed
8011,09/08/2005,12/15/2005,N,Permit Finaled
